"id","energy","time","wday","lights","t1","h1","t2","h2","t3","h3","t4","h4","t5","h5","t6","h6","t7","h7","t8","h8","t9","h9","t_out","press","r_out","windspeed","visibility","tdewpoint","r1","r2"
2264,60,"08:20:00","Tue",0,19.79,37.7,17.4633333333333,39.4,20.39,38.4666666666667,19.1,36.1633333333333,18.0666666666667,44.83,-4.16,81.7666666666667,18.39,30.86,20.5,40.2966666666667,17.8566666666667,40.46,-2.83333333333333,771.8,92,1,41,-3.93333333333333,4.98818969354033,4.98818969354033
2265,50,"00:10:00","Wed",0,21.5,NA,19.5333333333333,41.09,20.9633333333333,40.4,20.6,38.4666666666667,19.2,77.534,NA,84.1233333333333,19,37.4,20.7,45.79,18.2,41.2,0.216666666666667,760.616666666667,96.8333333333333,1.83333333333333,27.1666666666667,-0.216666666666667,48.91168307513,48.91168307513
2266,60,"23:10:00","Fri",0,22.5,36.29,20.1,38.76,21.79,36.09,20.2,34.4666666666667,18.5,46.26,NA,61.5266666666667,19.7,30.79,22.6666666666667,41.4333333333333,19.6,37.3266666666667,5.05,762.5,89.6666666666667,3,61.1666666666667,3.41666666666667,28.3660683431663,28.3660683431663
2267,290,"13:10:00","Sun",10,21.6666666666667,40.7,20.89,39.79,21.8233333333333,44.6,20.2,43.0666666666667,17.6,51.09,NA,99.9,17.1,41.8327777777778,19.775,49.9205555555556,16.79,46.06,7.06666666666667,752.583333333333,95,6,46.3333333333333,6.36666666666667,13.8201295747422,13.8201295747422
2268,150,"06:50:00","Wed",10,18.5,39.79,17.1,40.03,18.79,39.2,17.29,38.5,16.8635714285714,47.6514285714286,-3.53,90.0522222222222,16.9083333333333,32.5283333333333,19.0333333333333,44.99,16.3233333333333,42.5,-2.83333333333333,758.9,90,2.16666666666667,61,-4.31666666666667,43.9256647019647,43.9256647019647
2269,50,"04:50:00","Sun",0,21.29,NA,20.4266666666667,39.1266666666667,21.23,42.73,20,41.9333333333333,18.29,53.9,NA,96,19.5,40.9333333333333,20.7,50.4,17.79,45.5,0.516666666666667,764.133333333333,96.1666666666667,2.83333333333333,40,0.0166666666666667,2.89660339476541,2.89660339476541
2270,110,"12:10:00","Sat",10,17,43.975,16.2,44.06,17.39,41.8633333333333,15.19,43.5,15.39,49.6144444444444,7.53,99.9,15.6,39.09,16.3844444444444,47.005,15.1,43.5,6.85,770.133333333333,97.8333333333333,4.66666666666667,41,6.53333333333333,2.89344565244392,2.89344565244392
2271,60,"00:20:00","Sat",0,21.5,38.4,19.5,38.7,21,39.4,19.89,39.9,20.1277777777778,79.3272222222222,NA,84.4,19.5,34.005,22.9755555555556,43.7811111111111,18.5,39.8633333333333,1.26666666666667,741.566666666667,89.3333333333333,1.66666666666667,25.3333333333333,-0.266666666666667,28.1161866616458,28.1161866616458
2272,40,"07:50:00","Mon",0,20.05,41.45,18.3566666666667,41.59,20.1,40.79,19.39,38.4,18.15,58.745,NA,86.5366666666667,19.575,37.5675,20.4725,46.2175,17.5,40.7666666666667,-4.55,759.833333333333,87.1666666666667,2,20.3333333333333,-6.41666666666667,43.7141496920958,43.7141496920958
2273,90,"10:00:00","Thu",30,20.1,38.76,18.39,39.23,19.9266666666667,37.5666666666667,21,36.93,18.2,44.0333333333333,NA,81.53,18.1,32.9,20.1666666666667,41.59,18.29,42.4,3.7,745,94,5,29,2.8,16.3484976394102,16.3484976394102
2274,110,"16:20:00","Wed",0,20.6,NA,20,40.59,21,41.2,19.1,41,18.89,48.9722222222222,6.8,93.7266666666667,20,38.51,22.65,46.3188888888889,19.2,43.4,6.1,743.4,85.6666666666667,4.33333333333333,40,3.83333333333333,15.4621344641782,15.4621344641782
2275,20,"06:10:00","Mon",10,21.2,47.29,20.29,47.4,21.6,46.79,18.73,49.2,19.39,52,10.66,99.9,19.05,50.965,20.89,57.3205555555556,17.6666666666667,52.9666666666667,10.55,758.85,94,6,51.6666666666667,9.63333333333333,2.72469536866993,2.72469536866993
2276,20,"07:50:00","Sat",0,17.2,43.3266666666667,16.29,43.7,17.6,41.5,15.3,42.9,15.5,49.09,6.09333333333333,99.9,15.69,38.5,16.5833333333333,46.3755555555556,15.1,42.9,5.65,767.733333333333,99,3.16666666666667,42.3333333333333,5.53333333333333,5.08104505715892,5.08104505715892
2277,230,"14:20:00","Mon",30,21.2,44.7566666666667,20.29,43.1633333333333,23.4933333333333,42.6333333333333,21.1666666666667,43.43,18.8566666666667,54.1633333333333,7.5,79.33,19.1166666666667,36.515,21.8455555555556,45.3838888888889,19,42.59,7.76666666666667,739.666666666667,70.3333333333333,10.6666666666667,35.3333333333333,2.6,0.843708077445626,0.843708077445626
2278,50,"05:10:00","Mon",0,21.39,43.79,19.89,44.59,22,43.8633333333333,21.1,44.09,18.5,55.9333333333333,10.19,75.19,18.5,41.7,21.73,53.23,18.6,47.29,10.0666666666667,752.5,82,10,40,7.08333333333333,28.2472898601554,28.2472898601554
2279,50,"00:40:00","Wed",0,21.39,40.5,19.3566666666667,41.1633333333333,21,40.5,20.5,38.545,19.1285714285714,74.4542857142857,-0.0666666666666667,85.1566666666667,19,37.6633333333333,20.6666666666667,46.0266666666667,18.2642857142857,41.7,0.566666666666667,760.666666666667,96.3333333333333,1.33333333333333,48.6666666666667,0.0333333333333333,38.0057721398771,38.0057721398771
2280,30,"04:10:00","Sun",0,18.1,42.6633333333333,17.39,41.9633333333333,18.4266666666667,43.53,15.69,46.5,15.39,51,6.06,99.9,15.655,39.9611111111111,18.5944444444444,53.275,15.39,48,5.85,768.183333333333,91,4,26.8333333333333,4.53333333333333,24.5104702189565,24.5104702189565
2281,120,"21:00:00","Wed",0,22.7,39,21.1,39.6633333333333,22.6,37.76,21.1,39.29,20.39,48,7.65666666666667,49.0666666666667,20.6,33.59,24.1,39.1633333333333,20.23,38.1266666666667,7.6,753.8,84,4,40,5.1,18.4918894199654,18.4918894199654
2282,120,"15:20:00","Sat",0,19.7,36.9,18,38.5,20,35.9666666666667,18.39,36.4,18.3566666666667,47.9666666666667,7.2425,54.5975,18.53,30.5666666666667,22.0666666666667,40,18.29,37.4333333333333,6.43333333333333,742.733333333333,59,1,36,-1.13333333333333,19.9033102486283,19.9033102486283
2283,350,"13:20:00","Thu",20,20.865,38.5425,19.8233333333333,38.06,22.6633333333333,41.7933333333333,22.29,35.4333333333333,17.89,47.9,6.73333333333333,62.7333333333333,19.7,29.85,20.84,35.95,18.29,39.4266666666667,5.96666666666667,756.833333333333,57.3333333333333,3.33333333333333,31.3333333333333,-1.86666666666667,21.2814430822618,21.2814430822618
2284,30,"17:00:00","Mon",0,21,45.6266666666667,19.7,45.9666666666667,21.6,42.73,20.1,44.9333333333333,18.5,53.1685714285714,7.595,89.795,18.5,43.36,20.3566666666667,48.3333333333333,18.7,46.94875,6.1,751.4,97,6,61,5.7,27.6444011833519,27.6444011833519
2285,180,"19:20:00","Sat",10,21.9266666666667,44.7633333333333,20.29,43.1933333333333,23,38.4,20.3566666666667,42.73,19.89,49.79,13.8225,34.1475,20.9266666666667,36.9666666666667,23.65,44.95,19.89,41.5,13.2333333333333,750.466666666667,67.6666666666667,5.66666666666667,40,7.26666666666667,9.63186024455354,9.63186024455354
2286,50,"04:20:00","Sat",0,17.3566666666667,42.6266666666667,16.39,42.79,17.745,40.79,15.39,42,15.6,48.79,NA,99.9,15.8,37.5,16.72,45.3877777777778,15.19,41.8266666666667,5.03333333333333,766.033333333333,99.3333333333333,3.33333333333333,5.66666666666667,4.96666666666667,5.10568727040663,5.10568727040663
2287,90,"18:40:00","Fri",20,20.79,38.3633333333333,19.1,38.8266666666667,22.7,36.71,18.5,35.73,17.29,45.9,4.46333333333333,67.46,19.1,29.8566666666667,20.79,38.2,17.8328571428571,41.2385714285714,4.56666666666667,759.866666666667,80,3.33333333333333,40,1.4,18.5487550101243,18.5487550101243
2288,50,"01:40:00","Sun",0,19.39,37.59,17.2,39.9,20.1,37.4,17.79,37.09,18.39,55.73,3.4,74.2633333333333,18.29,32,20.8566666666667,41.4,18,39.26,3.26666666666667,744.7,93,5,35.6666666666667,2.23333333333333,9.26915999734774,9.26915999734774
2289,40,"13:00:00","Sun",0,21.1,44.3266666666667,20.5,42,21.5,43.5,18.79,43.06,19.0222222222222,58.1866666666667,8.66666666666667,63.3333333333333,18.8288888888889,37.4944444444444,20.9205555555556,46.2711111111111,19.1,44.9666666666667,8.4,746.1,73,8,40,3.7,41.3876290665939,41.3876290665939
2290,50,"02:10:00","Tue",0,21,NA,18.6666666666667,39.79,20.9633333333333,40,20.79,37.9,18.6333333333333,46.4666666666667,-1.96666666666667,82.66,19,32.4,21.3233333333333,42.59,18,40.26,-1.56666666666667,769.65,95.1666666666667,1,22.5,-2.23333333333333,24.0383074735291,24.0383074735291
2291,100,"15:40:00","Wed",10,20.6,42.5675,19.89,40.59,21,41.06,19.2,40.9333333333333,18.89,48.725,6.86666666666667,93.69,19.7955555555556,38.4611111111111,22.26,47.2072222222222,19.2,43.4,6.16666666666667,743.1,84.6666666666667,4.33333333333333,40,3.73333333333333,24.0046813851222,24.0046813851222
2292,50,"22:20:00","Mon",10,20.76,38.29,19.7,38.23,20.6,41.7,21.0666666666667,36.6266666666667,17.85,71.174,NA,84.2544444444444,18,31.31,20.2,42.03,17.0666666666667,39.43,-4.3,756.6,86.6666666666667,1.66666666666667,34.6666666666667,-6.26666666666667,11.5230798721313,11.5230798721313
2293,50,"07:20:00","Mon",0,20.1,41.56,18.39,41.3333333333333,20.1,40.79,19.39,38.4666666666667,18.29,58.79,NA,86.5338888888889,19.7,38.2666666666667,20.6,47.03,17.5666666666667,41.43,-4.7,759.933333333333,87.6666666666667,2,21.3333333333333,-6.46666666666667,4.68249262776226,4.68249262776226
2294,40,"08:10:00","Wed",0,20.2,40.2966666666667,17.89,42.23,20.76,39.56,19.6,37.5266666666667,18.29,56.225,-2.36333333333333,81.2266666666667,18.754,36.82,20,44.5966666666667,18.2,43.3971428571429,-2.43333333333333,759.916666666667,98.3333333333333,1,44.1666666666667,-2.68333333333333,38.278172374703,38.278172374703
2295,660,"12:20:00","Mon",0,19.6,33.2,19.0333333333333,31.9566666666667,20.23,33.4333333333333,19.3233333333333,32.09,17.1,49.2233333333333,4.83333333333333,34.06,19.9266666666667,27.4633333333333,20.3566666666667,34.5666666666667,18.1666666666667,39.79,4.73333333333333,762.8,55.3333333333333,7,27.3333333333333,-3.56666666666667,47.6104659610428,47.6104659610428
2296,40,"17:10:00","Wed",0,19.6,46.09,18.7,46,19.89,45.29,18.39,47.4,17.5,54.5,10.86,84.0233333333333,17.71,44.845,17.7,50.78,17.1,48.7,10.7,755.066666666667,83,9,37.1666666666667,7.86666666666667,14.0236956416629,14.0236956416629
2297,240,"19:00:00","Sat",0,21.8566666666667,41.4633333333333,20.29,42.6333333333333,23,38.29,20.39,43.0266666666667,19.89,49.9333333333333,13.9633333333333,33.5266666666667,21,36.9,23.7,44.8633333333333,20,41.6633333333333,13.1,750.8,69,5,40,7.4,22.9281999752857,22.9281999752857
2298,50,"03:20:00","Fri",0,21.5,39.53,19,42.5,22.29,38.9,20.1,38.56,19.6666666666667,51.06,NA,71.3666666666667,20.4633333333333,39.8633333333333,22.23,47.6266666666667,19.5,43.09,6.1,754.566666666667,97,4.33333333333333,38.3333333333333,5.6,31.7080558161251,31.7080558161251
2299,40,"06:20:00","Thu",0,19.6,36.7,16.6,40.7,20.39,37.5,19.79,35.29,17.6333333333333,51.29,NA,58.5475,18.29,36,19.89,43.7,17.39,39.8633333333333,-0.466666666666667,755.166666666667,90.3333333333333,1,64,-1.9,36.6473512374796,36.6473512374796
2300,130,"19:40:00","Thu",20,22.89,37.2333333333333,20.39,37.79,21.79,35.3266666666667,22.1,32.49,18.79,42.5666666666667,5.29333333333333,26.5266666666667,21.8233333333333,24.5,23.6,31.4266666666667,20,35.1633333333333,5.93333333333333,764.266666666667,69.6666666666667,2,50.3333333333333,0.733333333333333,27.9590495512821,27.9590495512821
2301,30,"16:00:00","Mon",0,20.7,NA,19.3233333333333,37.29,21.2,37.03,19,35.345,17.6,49.1633333333333,5.795,54.835,20.39,28.76,21.39,35.03,18.1666666666667,42.09,5.4,761.9,62,7,40,-1.4,30.769566167146,30.769566167146
2302,140,"19:50:00","Tue",30,22.1333333333333,NA,21.8233333333333,45.23,22.1,46.76,21.4,46.2666666666667,20.6538888888889,65.9777777777778,5.62333333333333,96.1233333333333,18.6,40.8327777777778,20.8733333333333,48.9216666666667,18.2,46.6633333333333,6.76666666666667,757.766666666667,81.3333333333333,6,30.8333333333333,3.73333333333333,22.6320736343041,22.6320736343041
2303,60,"04:00:00","Fri",0,20.73,36.7,17.29,41.3266666666667,20.7,37.4,20.1,33.79,17.9633333333333,50.5,-0.166666666666667,66.4966666666667,19.6,35.26,21.2,43.4666666666667,18.1333333333333,41.09,0.4,763.4,90,1,41,-1,37.1664180886,37.1664180886
2304,40,"13:00:00","Fri",0,17.9266666666667,44.09,17.1666666666667,44.5,19,42.09,16.79,44.3266666666667,16.6444444444444,50.24,8.5,82.1633333333333,17,39.6877777777778,17.1,46.28,16.2,43.9,8,763.6,81,10,40,4.9,28.370702965185,28.370702965185
2305,50,"15:50:00","Sun",0,22.2,34.09,20.6,34.09,20.6,35.7,21,33.1633333333333,18,44.26,10,20.2633333333333,23,26.5333333333333,25.0666666666667,31.6666666666667,19.29,38.2,9.55,768.45,56,7,30,1.05,16.8526345165446,16.8526345165446
2306,70,"04:10:00","Wed",0,21.5,41.7,20.79,40,22.5,43.09,18.89,41.03,19.2,50.9,2.66333333333333,92.1566666666667,19.8622222222222,40.9888888888889,22.39,48.59,19.0666666666667,46.1633333333333,2.58333333333333,739.033333333333,92.1666666666667,9.66666666666667,40,1.41666666666667,46.2457089452073,46.2457089452073
2307,70,"20:20:00","Sat",30,20.29,38.1266666666667,17.9266666666667,39.9333333333333,20.39,36.29,18.2,37.345,18,47.6266666666667,NA,65.5966666666667,18.5,29.29,21.4633333333333,36.0266666666667,18.1,35.53,2.4,743.9,86.3333333333333,2.33333333333333,34,0.333333333333333,20.9877236746252,20.9877236746252
2308,60,"00:10:00","Sat",0,21.2,37.29,18.6666666666667,39.8633333333333,21.39,37.59,19.3233333333333,36.2,18.7,46.3333333333333,0.966666666666667,77.4666666666667,18.6,32.09,21.7,40.5266666666667,18.29,38.7,0.516666666666667,740.5,97,1,62,0.116666666666667,32.0225578034297,32.0225578034297
2309,60,"01:40:00","Fri",0,21.2,NA,18.1333333333333,40.26,21.1,38,20.4266666666667,33.79,18.2,51.29,1.16666666666667,61.26,19.6,34.9,21.6,43.43,18.125,40.5,1.23333333333333,763.133333333333,86.6666666666667,1,55,-0.766666666666667,10.8009824063629,10.8009824063629
2310,60,"06:40:00","Sat",0,21.6,37.29,17.89,43.09,23.2,37.73,20.1,39.29,19.4755555555556,46.77,3.545,70.8111111111111,20.735,37.55,22.26,42.6633333333333,19.79,42.3633333333333,4.23333333333333,757.066666666667,84.6666666666667,4,25.6666666666667,1.86666666666667,11.5421447320841,11.5421447320841
2311,60,"22:00:00","Mon",10,21,43.29,20.3233333333333,42.6633333333333,20.73,45.1933333333333,19.73,44.4666666666667,18.1388888888889,49.5677777777778,NA,97.53,17.945,40.6033333333333,18.945,46.6205555555556,17,47.09,9.8,763.7,82,4,29,6.8,38.8670836226083,38.8670836226083
2312,90,"09:00:00","Sun",0,20.7,NA,19.39,44.8266666666667,21.7257142857143,42.0957142857143,19.5,44.8633333333333,18,53.356,10.66,89.4333333333333,18.1333333333333,41.8333333333333,20.6666666666667,53.5266666666667,18.29,47.2,10.6,756.5,89,9,40,8.8,32.1897219168022,32.1897219168022
2313,50,"15:00:00","Tue",0,19.9266666666667,45.2,19.29,44.79,20.39,44.26,19,46.1633333333333,17.6,52.78,11.845,77.945,17.79,43.015,18.29,49.4,17.29,48.4,10.8,760.8,74,10,29,6.4,47.8593054576777,47.8593054576777
2314,70,"23:40:00","Sat",0,21.3566666666667,NA,19.7,34.9,20.79,35.79,19.3233333333333,33,17.89,53.2,0.766666666666667,52.3233333333333,19.7,31.14,22.3233333333333,38.2,18,38.3725,1.3,753.8,71.6666666666667,5,23,-3.33333333333333,35.2823770605028,35.2823770605028
2315,80,"21:20:00","Fri",10,20.3233333333333,44.09,19.9266666666667,43.29,19.89,43.8633333333333,16.7,46,16.7,51.59,9.1,85.1566666666667,16.79,42.225,18.1333333333333,49.1205555555556,16.2,46.06,9.1,761.766666666667,83,9.33333333333333,40,6.3,36.1279662000015,36.1279662000015
2316,60,"00:50:00","Tue",10,22.2,37.3266666666667,19.7,39.73,21.8233333333333,36.53,22.2,37.0966666666667,19.29,49.4333333333333,6.36666666666667,46.9666666666667,19.7,36.6266666666667,22.29,43.86,19.2,38.26,5.41666666666667,759.516666666667,84.8333333333333,1,27.3333333333333,3.06666666666667,28.3479831414297,28.3479831414297
2317,50,"16:10:00","Fri",0,20.7,36.03,19.2,35.8266666666667,20.9633333333333,36.1633333333333,19.7,34.0225,18.1,43.7642857142857,7.86666666666667,36.3966666666667,18.7,28.4175,19.7,35.56,18,37.26,5.55,752.233333333333,53.3333333333333,2.16666666666667,37,-3.3,5.03157021012157,5.03157021012157
2318,50,"02:40:00","Tue",0,20.8566666666667,NA,18.6,39.9,21,40.03,20.5,37.9,18.5666666666667,47.03,NA,82.33,19,32.4666666666667,21.29,42.9333333333333,18,40.5,-1.46666666666667,769.8,95.6666666666667,1,21,-2.03333333333333,26.1965580401011,26.1965580401011
2319,60,"12:50:00","Tue",0,20,37.195,18.39,37.1266666666667,20.39,35.79,19.2,33.8633333333333,17.6,43.2,NA,67.9566666666667,18.7,29.2,20,36.6266666666667,18.1,36.76,3.53333333333333,757.516666666667,86.8333333333333,8.83333333333333,40,1.45,13.3156118215993,13.3156118215993
2320,400,"12:50:00","Fri",0,21.1,39.5266666666667,20.710625,38.0675,20.6,40.09,20.1432098765432,40.3682716049383,17.728125,51.78,4.59,73.36,17.7675,36.651875,18.39,43.09,17.29,42.09,3.86666666666667,754.95,87.1666666666667,8.16666666666667,54.3333333333333,1.88333333333333,28.6085129831918,28.6085129831918
2321,60,"04:40:00","Fri",0,21.1,41,20.29,40.3266666666667,21.2,42.26,19.7,41.8633333333333,18.79,55.29,1.63333333333333,91.3,20,40.4661111111111,22.3677777777778,49.4888888888889,18.7,45,1.83333333333333,746.5,95,2.66666666666667,63.3333333333333,1.13333333333333,21.9389613252133,21.9389613252133
2322,70,"14:20:00","Sat",0,22,42.59,20.89,43.1566666666667,23.6,38.1266666666667,20.39,40.59,19.89,55.4,16.1,31.83,21.29,36.73,22.79,40.56,20,42.1633333333333,13.9,753.666666666667,63.3333333333333,8,40,7.03333333333333,4.0055685909465,4.0055685909465
2323,50,"11:40:00","Fri",10,19.7,32.9,18.6333333333333,33.23,19.2,32.79,20.39,33.2,17.79,44.2,6.16,53.29,19.2,31.4266666666667,20.39,37.6633333333333,18.29,40,6.03333333333333,765.3,72.6666666666667,3.33333333333333,58,1.4,26.6487564542331,26.6487564542331
2324,20,"11:50:00","Mon",0,20.1,NA,19.39,43.29,20.2,44.2225,18.2,45.4333333333333,18.1,48.5872222222222,9.53333333333333,90.5266666666667,16.735,41.9822222222222,18.1,48.1327777777778,16.7,48.59,11.85,763.3,58,4,40,3.71666666666667,21.1547823506407,21.1547823506407
2325,110,"11:10:00","Sat",0,20.5666666666667,NA,19.495,42.3,20.7,39.0257142857143,17.7,42.6,17.77875,69.03375,9.53333333333333,93.5,17.6,38.4666666666667,19.76,48.6566666666667,17.7,44.09,9.11666666666667,754.666666666667,91.6666666666667,6,38.1666666666667,7.78333333333333,8.44449135474861,8.44449135474861
2326,60,"08:20:00","Tue",10,20.1,44.9,19.29,44.4,20.5,44.29,20.2,45.76,17.6,52.9,8.89,99.9,17.5,42.6816666666667,18.235,49.235,17.1666666666667,49.29,8.9,763.1,94,3.33333333333333,62,8,39.4356232252903,39.4356232252903
2327,50,"00:00:00","Sun",0,22,36,19.4633333333333,38.3633333333333,21.8233333333333,35.53,20.7,34.79,18.5,43.9,5.8,47.66,19.2,30.26,22.5,40.0633333333333,19.39,37.59,5.1,762.5,84,3,24,2.6,13.6167494230904,13.6167494230904
2328,50,"04:50:00","Sun",0,20.76,40.09,18.9633333333333,41.59,21.39,40.8633333333333,18.79,41.2,18,51.9,NA,92.4666666666667,19.2,38.845,21.39,47.78,18.2,45.4,2.53333333333333,734.366666666667,95.3333333333333,2,52.8333333333333,1.88333333333333,17.9197404067963,17.9197404067963
2329,50,"04:20:00","Sat",0,21.89,40,21,39.5,20.5,41.76,19.7,43.2,19.2,51.29,-0.666666666666667,94.8666666666667,18.7,41.73,20,49.03,17.89,47.23,0.6,762.4,96.6666666666667,2.33333333333333,22,0.133333333333333,39.6189377992414,39.6189377992414
2330,90,"18:00:00","Sat",20,21.5,NA,20.26,39.4,21.1,39.5,19.6,38.3266666666667,18.29,51.145,4.5,90.3666666666667,18.89,35.275,22.3288888888889,41.59,18.1,38.59,3.5,730.9,96,5,44,2.9,26.7731285654008,26.7731285654008
2331,30,"06:50:00","Fri",10,18.7,37.79,17.6,37.7,19.1,40.4,16.39,38.2,16.6,46.9,-2.06,92.8333333333333,16.29,32.9,18.6888888888889,45.9888888888889,16,43.03,-1.25,763.433333333333,84.1666666666667,2.16666666666667,64.8333333333333,-3.61666666666667,48.721424525138,48.721424525138
2332,50,"03:40:00","Sat",0,20.3566666666667,36.9,17.245,40.9,20.2,37.09,19.39,34.79,18.6333333333333,41.53,1.35666666666667,67.3966666666667,19.7,30.89,21.6,44.7,18.5,40.3266666666667,1.53333333333333,766.466666666667,90.6666666666667,2,37.3333333333333,0.133333333333333,6.52308189310133,6.52308189310133
2333,40,"00:10:00","Sun",0,21.6,NA,20.79,41.23,20.79,44.59,18.7,43,18.39,52.9972222222222,3.82666666666667,99.3333333333333,17,39.4055555555556,20.735,50.4477777777778,16.5,47.26,4.46666666666667,754.733333333333,86.8333333333333,4.83333333333333,30.8333333333333,2.45,39.4583928515203,39.4583928515203
2334,30,"03:00:00","Tue",0,20.5666666666667,46.0666666666667,19.89,44.59,20.2,45.4,20.6666666666667,46,18.7,50.09,4.06333333333333,92.8666666666667,17.8566666666667,45.9666666666667,19.2,54.9,17,47.8266666666667,4.8,738.9,92,4,40,3.6,45.6437962129712,45.6437962129712
2335,50,"01:20:00","Tue",0,21.79,35.79,18.2,40.745,21.8566666666667,35.26,20.76,33.9333333333333,19.7,41.1633333333333,0.166666666666667,44.8933333333333,21,27,22.29,39.06,19.39,38,0.566666666666667,766.4,79.6666666666667,2,35.6666666666667,-2.63333333333333,11.0238896799274,11.0238896799274
2336,50,"02:00:00","Fri",0,23.6,39.03,22.7,39.09,21.2,43.4666666666667,18.5,43.4,18.5333333333333,55.09,0.7,94.59,18.5,42.4,19.39,49.4,17.2,47.29,0.4,749.4,99,10,62,0.2,9.48899588547647,9.48899588547647
